prj_id,prj_title,prj_code,prj_year_approved,prj_type,prj_status_name,province,city_name,sector,prj_cost_setup,prj_cost_gia,prj_cost_rollout,prj_cost_benefactor,prj_cost_other,num_coop,more_coop
702,Development of an Infrastructure Audit Procedures/Protocol Manual and Capacity Building for Infrastructure Assessment,19-001-03-00004-001-03-12-8,2017,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Metals & Engineering,1810000,0,0,0,0,1,only one
703,Mobilization of Disaster Prevention and Mitigation Committee of DOST IV-A,19-001-03-00004-001-03-12-5,2016,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Other Regional Industry Priorities,165500,0,0,0,0,1,only one
704,"Establishment of Ideation, Design, and Development Lab",19-001-03-00004-001-03-11-1,2016,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Other Regional Industry Priorities,1750000,0,0,0,0,1,only one
705,"Support Program for Consultancy Services Related to Renewable/Alternative Energy (MHP, Biogas)",19-001-03-00004-001-03-7-1,2016,GIA (Region-initiated Projects) Internally Funded,On-going,Rizal,Antipolo City,Other Regional Industry Priorities,335000,0,0,0,0,1,only one
706,2018 Regional Science and Technology Week,19-001-03-00004-001-03-3-1 / 19-001-03-00004-001-03-3-8,2018,GIA (Region-initiated Projects) Internally Funded,Completed,Quezon,Lucena City,Other Regional Industry Priorities,500000,0,0,0,0,5,more than one
707,2018 LBSCFI Syensaya,19-001-03-00004-001-03-3-2,2018,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,100000,0,0,0,0,5,more than one
711,Technical Assistance on Laboratory Testing/Analyses for Selected MSMEs,19-001-03-00004-001-03-1-1-2,2018,GIA (Region-initiated Projects) Externally Funded,On-going,Laguna,Los Baños,Food Processing,217000,0,0,0,0,6,more than one
712,Upgrading the Milling Process of Lark Seimitsu Enterprise,18-4A-02-05-203,2018,SETUP,On-going,Laguna,City of Biñan,Metals & Engineering,3000000,0,0,1800000,0,1,only one
713,Upgrading of Atimonan Municipal Library Through the Provision of Science and Technology Academic and Research-Based Openly Operated Kiosk Stations (STARBOOKS),13-05-07-100,2014,GIA (Community Based),Graduated,Quezon,Atimonan,ICT,120000,0,0,110000,0,1,only one
714,Establishment of Likhang Liliw Footwears Producers Cooperative COMMUNITY BASED SERVICE FACILITY,13 - GIA - Laguna - 04 - 2013,2013,GIA (Community Based),On-going,Laguna,Liliw,Gifts / Decors / Handicrafts,75000,0,0,0,0,1,only one
715,"Organic Farming of Farmers and Stakeholders of Brgy. Sta. Catalina, San Pablo City",GPIN - 11 - 02 - 07 - 61,2012,GIA (Community Based),On-going,Laguna,San Pablo,Agriculture / Marine / Aquaculture / Forestry / Livestock,260000,0,0,108399,0,1,only one
718,"Establishment of Embryo-Cultured Makapuno Island in Alabat, Quezon, and Perez in Quezon Province (Phase II CY 2019-2022)",19-001-03-00004-001-03-10-1,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Quezon,Alabat,Agriculture / Marine / Aquaculture / Forestry / Livestock,2000000,0,0,0,0,3,more than one
719,Technology Commercialization of Makapuno Products (Galactomannan and Powder) as Intermediate Raw Materials (Phase III CY 2019-2020),19-001-03-00004-001-03-8-1,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Agriculture / Marine / Aquaculture / Forestry / Livestock,484732,0,0,0,0,1,only one
728,Installation and Deployment of the Science and Technology Academic and Research Based Openly Operated Kiosks (STARBOOKS CAVITE),19-001-03-0004-001-03-11-2,2018,Roll-out,On-going,Cavite,Trece Martires,Other Regional Industry Priorities,44684,0,0,0,0,30,more than one
729,Installation and Deployment of the Science and Technology Academic and Research Based Openly Operated Kiosks (STARBOOKS LAGUNA),19-001-03-00004-001-03-11-2,2018,Roll-out,On-going,Laguna,San Pablo,Other Regional Industry Priorities,184800,0,0,0,0,76,more than one
730,Installation and Deployment of the Science and Technology Academic and Research Based Openly Operated Kiosks (STARBOOKS BATANGAS),19-001-03-0004-001-03-11-2,2018,Roll-out,On-going,Batangas,Agoncillo,Other Regional Industry Priorities,170620,0,0,0,0,44,more than one
731,Installation and Deployment of the Science and Technology Academic and Research Based Openly Operated Kiosks (STARBOOKS RIZAL),19-001-03-00004-001-03-11-2,2018,Roll-out,On-going,Rizal,Antipolo City,Other Regional Industry Priorities,20700,0,0,0,0,27,more than one
732,Installation and Deployment of the Science and Technology Academic and Research Based Openly Operated Kiosks (STARBOOKS QUEZON),19-001-03-00004-001-03-11-2,2018,Roll-out,On-going,Quezon,Lucena City,Other Regional Industry Priorities,1016000,0,0,0,0,68,more than one
733,IMPROVEMENT OF PROCESS AND QUALITY OF CASSAVA FLAKES/ CRACKERS AND BANANA CHIPS OF SAMAHAN NG KABABAIHAN NG ALABAT PARA SA PANGKABUHAYAN (SANGKAP),19-GIA-QUEZON-01-221,2019,GIA (Community Based),On-going,Quezon,Alabat,Food Processing,523337,0,0,500000,0,1,only one
734,Establishment of Center for Hazard and Environmental Resource Mapping (CHERM): Phase III,19-001-03-00004-001-03-12-7,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Quezon,Lucena City,Agriculture / Marine / Aquaculture / Forestry / Livestock,1331000,0,0,0,0,1,only one
735,IMPROVEMENT OF PRODUCTION EFFICIENCY AND PRODUCT QUALITY OF PAVINO&#039;S BAKERY,19-4A-05-01-214,2019,SETUP,On-going,Quezon,Lucban,Food Processing,2146000,0,0,1105000,0,1,only one
736,IMPROVEMENT OF TAILORING OPERATION OF RAYMOND TAILORING,19-4A-05-09-213,2019,SETUP,On-going,Quezon,Atimonan,Other Regional Industry Priorities,510990,0,0,250000,0,1,only one
737,Community Empowerment thru S&amp;T (CEST) Program - Lopez,19-001-03-00004-001-05-46,2018,Roll-out,On-going,Quezon,Lopez,Agriculture / Marine / Aquaculture / Forestry / Livestock,1057600,0,0,532600,0,1,only one
738,Community Empowerment thru S&amp;T (CEST) Program - Macalelon,19-001-03-00004-001-05-46,2018,Roll-out,On-going,Quezon,Macalelon,Other Regional Industry Priorities,1057600,0,0,532600,0,1,only one
739,Community Empowerment thru S&amp;T (CEST) Program - Pitogo,19-001-03-00004-001-05-46,2018,Roll-out,On-going,Quezon,Pitogo,Other Regional Industry Priorities,1057600,0,0,532600,0,1,only one
740,Community Empowerment thru S&amp;T (CEST) Program - Quezon,19-0001-03-00004-03-5-5,2018,Roll-out,On-going,Quezon,Quezon,Other Regional Industry Priorities,1057600,0,0,532600,0,1,only one
741,Community Empowerment thru S&amp;T (CEST) Program - Unisan,19-0001-03-00004-03-5-5,2018,Roll-out,On-going,Quezon,Unisan,Other Regional Industry Priorities,1590200,0,0,532600,0,1,only one
742,Community Empowerment thru S&amp;T (CEST) Program - Perez,19-001-03-00004-001-05-46,2018,Roll-out,On-going,Quezon,Perez,Other Regional Industry Priorities,159200,0,0,532601,0,1,only one
743,INVENTORY FINANCING FOR VCO PRODUCTION (PHASE II),T2-2018-1129-22,2018,TAPI-assisted,On-going,Quezon,Tayabas City,Food Processing,2045000,0,0,1431500,0,1,only one
744,Product And Process Upgrade Through Technology Application In Pastillas And Yema Processing Line Of Magpantay Home Made Candy,19-4A-03-01-211,2019,SETUP,New,Batangas,Lipa City,Food Processing,1275000,0,0,1000000,0,1,only one
745,ENHANCING COFFEE PROCESSING FACILITY OF MABATO COFFEE AND HVC AGRICULTURE COOP. THRU THE PROVISION OF COFFEE HULLER,19-GIA-LAGUNA-01-0222,2019,GIA (Community Based),On-going,Laguna,Calamba,Food Processing,330000,0,0,60000,0,1,only one
746,"Strengthening the Research, Development and Extension Capability of STCIERD Member-Agencies",19-001-03-00004-07-6-1,2019,GIA (Region-initiated Projects) Externally Funded,New,Laguna,Los Baños,Agriculture / Marine / Aquaculture / Forestry / Livestock,1000000,0,0,167000,0,1,only one
747,Upgrading of Banana Chip Processing Center of Tulungan sa Kabuhayan ng Calawis Inc Through Equipment Acquisition,19-GIA-RIZAL-01-225,2019,GIA (Community Based),On-going,Rizal,Antipolo City,Food Processing,533000,0,0,100000,100000,1,only one
748,Upgrading The Quality of Processed Fish and Facilities of Dagupeño Food House through Acquisition of New Equipment,19-4A-04-01-208,2019,SETUP,On-going,Rizal,Antipolo City,Food Processing,788550,0,0,500000,0,1,only one
749,Upgrading of the Production Capability of AM Aquino Enterprise Through Science and Technology Intervention,19-4A-04-01-205,2019,SETUP,Withdrawn,Rizal,Antipolo City,Food Processing,0,0,0,100000,0,1,only one
750,"Upgrading of Production Capability of Golden Rise Native Food Products through Equipment Acquisition in Teresa, Rizal",19-4A-04-01-206,2019,SETUP,On-going,Rizal,Teresa,Food Processing,395000,0,0,150000,0,1,only one
751,"Upgrading the Siomai Production of Sushimaster Sushi Bar in San Mateo, Rizal Through Acquisition of Equipment",19-4A-04-01-215,2019,SETUP,On-going,Rizal,San Mateo,Food Processing,3000000,0,0,1000000,0,1,only one
752,TECHNOLOGY UPGRADE OF SAMAHANG DAMAYAN NG MATABUNGKAY MPC TO PRODUCE OTHER PASTRY PRODUCTS,19-GIA-BATANGAS-01-0223,2019,GIA (Community Based),On-going,Batangas,Lian,Food Processing,149250,0,0,60000,0,1,only one
753,ENHANCE THE COFFEE PROCESSING FACILITY FOR GREEN BEANS MULTIPURPOSE COOPERATIVE,19-GIA-LAGUNA-01-0224,2019,GIA (Community Based),On-going,Laguna,Calamba,Food Processing,110000,0,0,1746100,0,1,only one
754,Supporting Women&#039;s Economic Empowerment in the Philippines (WEE Project),19-001-03-00004-001-07-60,2019,Roll-out,On-going,Laguna,Los Baños,Food Processing,1978084,0,0,0,0,1,only one
755,Supporting Women&#039;s Economic Empowerment in the Philippines (WEE Project),19-001-03-00004-001-07-60,2019,Roll-out,On-going,Laguna,Los Baños,Food Processing,1978084,0,0,0,0,1,only one
756,"UPGRADING THE PEANUT BUTTER PROCESSING FACILITY OF YAKAP AT HALIK MPC BATANGAS 1 IN CALATAGAN, BATANGAS THROUGH EQUIPMENT ACQUISITION",19-GIA-BATANGAS-01-227,2019,GIA (Community Based),On-going,Batangas,Calatagan,Food Processing,170222,0,0,255000,0,1,only one
757,"EQUIPMENT ACQUISITION FOR THE MUSHROOM PROCESSING FACILITY OF FARMWAIZ FAMILY FOR LIFE AGRICULTURE COOPERATIVE IN ALITAGTAG, BATANGAS",19-GIA-BATANGAS-04-228,2019,GIA (Community Based),On-going,Batangas,Alitagtag,Agriculture / Marine / Aquaculture / Forestry / Livestock,69000,0,0,100000,0,1,only one
758,Upgrading of Roasting Capacity of Belardo Coffee Enterprise,19-4A-01-01-216,2019,SETUP,On-going,Cavite,Amadeo,Food Processing,1506400,0,0,1000000,0,1,only one
759,Upgrading the Production Capability of YFC Enterprises through Acquisition of Equipment,19-4A-03-03-219,2019,SETUP,New,Batangas,Batangas City,Gifts / Decors / Handicrafts,1708442,0,0,100000,0,1,only one
760,"Upgrading of Fermentation Process through Equipment Acquisition of the Blackwhite Craft Brewery in Mabini, Batangas",19-4A-03-01-217,2019,SETUP,New,Batangas,Mabini,Food Processing,335879,0,0,150000,0,1,only one
761,"Establishment of Ideation, Design, and Development Laboratory (IDD) - Phase III",19-001-03-00004-001-03-11-1,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,San Pablo,Other Regional Industry Priorities,600000,0,0,0,0,1,only one
762,Adoption of Solar Power System in Poultry Farming of Asian Golden PHL. INC.,19-4A-01-04-210,2019,SETUP,On-going,Cavite,Alfonso,Agriculture / Marine / Aquaculture / Forestry / Livestock,3467908,0,0,522908,0,1,only one
763,Development and Installation of Solar Isotropic Generator of Acoustic Wave (SIGAW) for Quezon Province - Phase 2,19-001-03-00004-001-03-12-6,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Batangas,Batangas City,Other Regional Industry Priorities,0,0,0,0,0,1,only one
764,Supporting Women&#039;s Economic Empowerment in the Philippines (WEE Project),19-001-03-00004-001-07-60,2019,Roll-out,On-going,Laguna,Los Baños,Food Processing,1978084,0,0,0,0,1,only one
765,Supporting Women&#039;s Economic Empowerment in the Philippines (WEE Project),19-001-03-00004-001-07-60,2019,Roll-out,On-going,Laguna,Los Baños,Food Processing,1978084,0,0,0,0,1,only one
766,Supporting Women&#039;s Economic Empowerment in the Philippines (WEE Project),19-001-03-00004-001-07-60,2019,Roll-out,On-going,Laguna,Los Baños,Food Processing,1978084,0,0,0,0,1,only one
767,PRODUCT AND PROCESS IMPROVEMENT OF CACAO PROCESSING OF KIDLAT,19-GIA-QUEZON-01-226,2019,GIA (Community Based),On-going,Quezon,Gumaca,Food Processing,992998,0,0,2525000,0,1,only one
768,"SUSTAINABLE LIVELIHOOD PROJECT – WATER HYANCINTH PROCESSING (A Project for the Upgrading of Water Hyacinth Processing Facility of Mambog- Tangab Women’s Association Inc. in Baras Through Equipment Acquisition and, Adoption and Utilization of Mechanized",19-GIA-RIZAL-04-231,2019,GIA (Community Based),On-going,Rizal,Baras,Agriculture / Marine / Aquaculture / Forestry / Livestock,815000,0,0,60000,20500,1,only one
769,Upgrading of the Production facility of Herva Enterprises,19-4A-03-01-221,2019,SETUP,New,Batangas,Lipa City,Food Processing,186000,0,0,100000,0,1,only one
770,ENHANCEMENT OF PRODUCT QUALITY OF PROCESSED  PINEAPPLE OF THE SAMAHAN NG MAGSASAKA NG NIEVA,19-GIA-QUEZON-01-232,2019,GIA (Community Based),On-going,Quezon,General Luna,Food Processing,300000,0,0,5000,0,1,only one
771,Automation of Milling Process of Raitech Industrial Supply and General Services,19-4A-03-05-222,2019,SETUP,New,Batangas,Tanauan City,Metals & Engineering,3000000,0,0,3116938,0,1,only one
772,Adoption of DOST-FNRI’s Tubig Talino “Ïodine Fortified Water” of Local Government of Carmona as Community-Based Livelihood Opportunities for Members of Buhay Autismo Inc.,19-GIA-CAVITE-01-233,2019,GIA (Community Based),On-going,Cavite,Carmona,Food Processing,344070,0,0,1530000,0,1,only one
773,"ESTABLISHMENT OF TAILORING FACILITY, A COMMUNITY-BASED LIVELIHOOD OPPORTUNITIES FOR MEMBERS OF TRAKTORA DAMAYAN MULTI-PURPOSE COOPERATIVE",19-GIA-CAVITE-03-234,2019,GIA (Community Based),On-going,Cavite,General Trias,Other Regional Industry Priorities,612280,0,0,500000,0,1,only one
774,CAPACITY IMPROVEMENT OF THE PROJECT: PILOT TESTING THE DEPURATION FACILITY AND ITS MANAGEMENT PLAN IN BACOOR CITY,19-GIA-CAVITE-09-235,2019,GIA (Community Based),On-going,Cavite,Bacoor,Other Regional Industry Priorities,733000,0,0,3321970,0,1,only one
775,ADOPTION OF DOST FNRI’S TUBIG TALINO “IODINE FORTIFIED WATER” AND UPGRADING OF WATER PURIFICATION FACILITY OF SOLOMON MULTI-PURPOSE COOPERATIVE (SMPC),19-GIA-CAVITE-01-236,2019,GIA (Community Based),On-going,Cavite,Dasmariñas,Food Processing,619930,0,0,1588000,0,1,only one
776,RE- ENFORCING FISH PROCESSING FACILITY OF CAFISOMACO THRU THE PROVISION OF COMMERCIAL   STEAMER,19-GIA-Laguna-01-239,2019,GIA (Community Based),On-going,Laguna,Cavinti,Agriculture / Marine / Aquaculture / Forestry / Livestock,268800,0,0,600000,0,1,only one
777,Support Programs on ICT Innovations,19-001-03-00004-001-03-9,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,ICT,1059048,0,0,0,0,1,only one
778,Deployment of Local Government Units Information Dissemination System (LGUIDS),19-001-03-0004-001-03-12-4,2012,GIA (Region-initiated Projects) Internally Funded,Completed,Quezon,Mauban,ICT,300000,0,0,0,0,1,only one
779,Technology Improvement of the Production Facility of Food Innovation Center in Batangas State University,19-GIA-BATANGAS-01-245,2018,GIA (Region-initiated Projects) Internally Funded,On-going,Batangas,Batangas City,Agriculture / Marine / Aquaculture / Forestry / Livestock,169450,0,0,2500000,0,1,only one
780,TO-GIA (Built-in) - 21st Century Learning Environment Model Classroom,19-001-03-00004-001-03-9-4,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,1500000,0,0,0,0,1,only one
781,"“PRODUCTIVITY EXPANSION THROUGH TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF SORTIDOS, CAKES, COOKIES, AND ASSORTED BISCUITS LINES OF PANADERIA PANTOJA INC. IN TANAUAN CITY, BATANGAS”",19-4A-03-01-218,2019,SETUP,On-going,Batangas,Tanauan City,Food Processing,2720000,0,0,1066997,0,1,only one
782,Harmonization of DOST Regional Offices Information Systems under MITHI Program,19-001-03-00004-001-05-51,2019,Roll-out,Completed,Laguna,Los Baños,ICT,1662363,0,0,0,0,1,only one
783,One Store Project,1-Store,2018,Roll-out,On-going,Laguna,Los Baños,Food Processing,0,0,0,0,0,7,more than one
784,One Expert (1E): A One-Stop Portal for Science and Technology Consultancy and Technical Services,One - Expert,2020,Roll-out,On-going,Laguna,Los Baños,Other Regional Industry Priorities,905417,0,0,0,0,1,only one
785,"PRODUCT AND PROCESS IMPROVEMENT OF TAYSAN MOVEMENT FOR PEACE, PROGRESS AND CHANGES (TMPPC) GINGER PROCESSING FACILITY IN TAYSAN, BATANGAS",19-GIA-Batangas-01-240,2019,GIA (Community Based),New,Batangas,Taysan,Food Processing,121650,0,0,50000,0,1,only one
786,UPGRADING OF BULSA MPC PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION,GPIN: 19-GIA-Batangas-01-241,2019,GIA (Community Based),New,Batangas,San Juan,Food Processing,230000,0,0,100000,0,1,only one
787,PO Financing Program Support to Aijun Enterprises,,2019,TAPI-assisted,On-going,Cavite,Naic,Metals & Engineering,500000,0,0,1656865,0,1,only one
788,"UPGRADING THE CAPABILITY OF THE COFFEE PROCESSING FACILITY OF AGA FARMERS MULTI-PURPOSE COOPERATIVE (AGFAMCO) IN NASUGBU, BATANGAS",19-GIA-Batangas-01-242,2019,GIA (Community Based),New,Batangas,Nasugbu,Food Processing,194000,0,0,50000,0,1,only one
789,Upgrading of Sublimation Printing of RJCJ Enterprise in Antipolo City,19-4A-04-03-220,2019,SETUP,On-going,Rizal,Antipolo City,Other Regional Industry Priorities,1800000,0,0,1250000,0,1,only one
790,Technology Upgrade of Pinagbayanan MPC through Equipment Acquisition,19-GIA-BATANGAS-01-229,2019,GIA (Community Based),New,Batangas,Taysan,Food Processing,149940,0,0,20000,0,1,only one
